class,timestamp,Difficulty,Performance,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
0,19:03:36.264,1,1,11327.1,-17799.05,-9150.16,-11236.53,-9692.1,-14891.76,141323.3,147403.95
0,19:03:36.265,1,1,11446.55,-17783.9,-9143.92,-11309.4,-9730.41,-14959.62,141365.8,147478.64
0,19:03:36.265,1,1,11386.92,-17773.3,-9215.65,-11356.99,-9805.0,-15014.83,141399.02,147536.55
0,19:03:36.265,1,1,11231.8,-17784.3,-9271.03,-11320.82,-9825.83,-14995.27,141382.33,147503.14
0,19:03:36.265,1,1,11193.33,-17802.63,-9237.42,-11245.9,-9770.01,-14932.42,141339.11,147422.67
0,19:03:36.265,1,1,11327.48,-17805.38,-9167.81,-11245.7,-9722.58,-14936.17,141332.95,147409.73
0,19:03:36.265,1,1,11445.46,-17790.11,-9174.41,-11322.83,-9762.46,-15013.91,141374.91,147483.88
0,19:03:36.521,1,1,11386.83,-17779.18,-9251.1,-11374.6,-9838.03,-15067.87,141408.48,147542.58
0,19:03:36.522,1,1,11232.29,-17788.7,-9305.97,-11338.03,-9852.18,-15035.33,141391.25,147508.91
0,19:03:36.522,1,1,11186.47,-17806.03,-9275.97,-11267.54,-9792.75,-14964.87,141346.66,147426.98
0,19:03:36.522,1,1,11323.93,-17808.19,-9201.16,-11260.41,-9737.02,-14951.39,141339.19,147412.31
0,19:03:36.523,1,1,11446.19,-17791.74,-9200.94,-11334.68,-9769.97,-15019.7,141379.66,147484.92
0,19:03:36.523,1,1,11384.28,-17781.26,-9283.15,-11392.73,-9846.52,-15075.89,141414.0,147544.95
0,19:03:36.523,1,1,11230.88,-17791.47,-9337.28,-11355.98,-9857.25,-15037.85,141398.06,147513.06
0,19:03:36.523,1,1,11184.79,-17811.17,-9303.11,-11284.26,-9792.54,-14960.02,141356.06,147433.75
0,19:03:36.524,1,1,11314.72,-17812.89,-9220.45,-11277.53,-9729.98,-14937.09,141348.0,147418.09
0,19:03:36.524,1,1,11434.95,-17795.81,-9210.42,-11349.17,-9753.88,-14996.63,141387.77,147489.7
0,19:03:36.524,1,1,11379.74,-17784.08,-9278.81,-11397.02,-9823.19,-15045.34,141421.19,147548.86
0,19:03:36.524,1,1,11223.77,-17794.78,-9331.16,-11358.82,-9841.85,-15016.04,141406.27,147518.16
0,19:03:36.524,1,1,11171.18,-17815.1,-9300.99,-11287.45,-9788.7,-14949.45,141364.81,147439.14
0,19:03:36.525,1,1,11307.55,-17817.71,-9214.08,-11268.41,-9728.1,-14928.91,141356.97,147423.34
0,19:03:36.525,1,1,11441.1,-17801.31,-9195.71,-11329.07,-9752.76,-14988.3,141397.22,147495.33
0,19:03:36.525,1,1,11395.08,-17790.11,-9256.17,-11369.24,-9824.17,-15037.07,141431.98,147556.16
0,19:03:36.525,1,1,11244.4,-17801.53,-9304.05,-11329.58,-9843.69,-15006.04,141418.61,147527.31
0,19:03:36.525,1,1,11203.9,-17820.38,-9265.85,-11250.79,-9781.17,-14929.56,141375.97,147447.25
0,19:03:36.526,1,1,11338.17,-17823.71,-9188.85,-11238.7,-9727.12,-14918.72,141367.64,147430.61
0,19:03:36.526,1,1,11460.54,-17806.65,-9182.97,-11310.0,-9766.46,-14993.8,141406.78,147501.17
0,19:03:36.526,1,1,11410.63,-17793.35,-9248.97,-11360.72,-9839.51,-15047.31,141439.98,147560.69
0,19:03:36.526,1,1,11255.67,-17803.63,-9303.4,-11328.58,-9857.97,-15019.25,141425.97,147531.75
0,19:03:36.527,1,1,11198.6,-17823.17,-9281.25,-11261.05,-9808.44,-14956.69,141383.42,147451.86
0,19:03:36.527,1,1,11334.37,-17824.49,-9192.83,-11243.69,-9743.24,-14932.89,141372.88,147432.48
0,19:03:36.527,1,1,11464.66,-17807.41,-9174.41,-11310.41,-9772.18,-14995.72,141411.91,147502.84
0,19:03:36.527,1,1,11409.27,-17796.66,-9248.57,-11370.04,-9851.06,-15056.96,141447.89,147565.34
0,19:03:36.528,1,1,11249.16,-17807.16,-9310.42,-11341.25,-9872.07,-15031.64,141434.17,147537.05
0,19:03:36.528,1,1,11192.3,-17826.83,-9279.57,-11267.54,-9810.92,-14957.43,141392.02,147457.34
0,19:03:36.528,1,1,11323.06,-17831.13,-9197.0,-11252.96,-9747.86,-14936.71,141383.67,147439.72
0,19:03:36.528,1,1,11452.77,-17815.1,-9185.47,-11323.37,-9774.51,-15001.89,141423.33,147510.52
0,19:03:36.529,1,1,11398.9,-17800.93,-9251.81,-11379.07,-9840.51,-15049.61,141456.39,147570.33
0,19:03:36.529,1,1,11236.4,-17810.52,-9305.12,-11352.05,-9852.85,-15013.64,141442.77,147542.25
0,19:03:36.529,1,1,11175.29,-17829.81,-9275.82,-11281.42,-9787.25,-14934.32,141399.98,147461.97
0,19:03:36.530,1,1,11298.34,-17833.72,-9195.22,-11269.06,-9724.15,-14911.38,141390.3,147442.63
0,19:03:36.530,1,1,11427.46,-17817.02,-9180.46,-11337.72,-9754.03,-14973.83,141428.72,147511.83
0,19:03:36.530,1,1,11377.62,-17805.67,-9247.14,-11390.09,-9826.97,-15026.61,141464.88,147575.0
0,19:03:36.530,1,1,11225.85,-17816.02,-9297.48,-11350.62,-9841.05,-14992.34,141452.55,147548.69
0,19:03:36.530,1,1,11174.69,-17833.99,-9265.54,-11267.56,-9781.03,-14917.67,141408.28,147466.67
0,19:03:36.531,1,1,11305.04,-17835.82,-9185.83,-11249.1,-9728.28,-14905.22,141395.66,147443.92
0,19:03:36.531,1,1,11445.84,-17818.97,-9172.75,-11310.92,-9758.79,-14970.84,141433.61,147512.44
0,19:03:36.531,1,1,11407.57,-17806.45,-9244.37,-11358.42,-9834.39,-15030.09,141469.42,147575.48
0,19:03:36.531,1,1,11253.79,-17814.59,-9309.66,-11328.11,-9859.71,-15011.72,141455.48,147547.95
0,19:03:36.531,1,1,11190.65,-17834.14,-9288.76,-11258.6,-9810.47,-14948.53,141412.7,147467.55
0,19:03:36.532,1,1,11313.69,-17837.81,-9211.4,-11241.27,-9750.99,-14932.08,141401.36,147445.63
0,19:03:36.532,1,1,11447.29,-17822.65,-9196.02,-11304.75,-9773.34,-14994.89,141440.84,147515.42
0,19:03:36.532,1,1,11403.66,-17811.23,-9271.01,-11362.13,-9844.54,-15054.73,141477.8,147579.98
0,19:03:36.532,1,1,11249.92,-17821.67,-9336.55,-11331.08,-9864.88,-15031.64,141466.69,147555.73
0,19:03:36.532,1,1,11191.09,-17839.96,-9311.71,-11251.49,-9802.33,-14957.7,141422.86,147474.22
0,19:03:36.533,1,1,11315.79,-17844.6,-9230.51,-11230.95,-9736.33,-14938.72,141412.02,147452.47
0,19:03:36.533,1,1,11448.23,-17830.34,-9214.08,-11296.73,-9761.7,-15006.87,141451.95,147522.64
0,19:03:36.533,1,1,11403.32,-17817.58,-9281.14,-11354.78,-9832.71,-15061.81,141488.17,147586.7
0,19:03:36.533,1,1,11253.61,-17824.2,-9336.9,-11324.96,-9848.27,-15029.74,141474.11,147559.91
0,19:03:36.533,1,1,11185.77,-17845.95,-9315.4,-11258.01,-9791.56,-14955.26,141433.52,147481.83
0,19:03:36.533,1,1,11304.62,-17849.14,-9232.88,-11242.28,-9721.49,-14923.52,141420.64,147457.66
0,19:03:36.533,1,1,11435.51,-17833.79,-9207.33,-11307.68,-9730.16,-14971.47,141459.33,147526.17
0,19:03:36.533,1,1,11389.06,-17820.02,-9269.85,-11364.36,-9795.0,-15017.22,141494.94,147589.81
0,19:03:36.534,1,1,11233.07,-17827.64,-9325.82,-11332.76,-9809.76,-14984.94,141482.63,147565.14
0,19:03:36.534,1,1,11169.84,-17847.06,-9296.45,-11251.02,-9749.32,-14908.97,141440.16,147484.98
0,19:03:36.534,1,1,11296.21,-17851.69,-9211.51,-11226.48,-9687.29,-14889.48,141427.94,147460.98
0,19:03:36.534,1,1,11432.09,-17835.28,-9189.54,-11292.75,-9716.88,-14961.18,141464.92,147527.77
0,19:03:36.534,1,1,11392.62,-17822.03,-9255.61,-11346.28,-9793.8,-15027.05,141501.38,147592.52
0,19:03:36.534,1,1,11244.36,-17829.92,-9320.57,-11314.25,-9820.31,-15008.1,141489.88,147568.8
0,19:03:36.842,1,1,11188.21,-17848.56,-9298.75,-11236.24,-9768.14,-14937.22,141446.53,147487.67
0,19:03:36.842,1,1,11319.24,-17852.03,-9216.21,-11212.24,-9710.76,-14915.25,141432.42,147461.38
0,19:03:36.842,1,1,11452.94,-17837.56,-9196.6,-11280.37,-9736.67,-14980.25,141470.95,147529.47
0,19:03:36.842,1,1,11409.34,-17824.04,-9271.55,-11348.14,-9817.27,-15045.81,141507.28,147594.22
0,19:03:36.842,1,1,11249.68,-17832.09,-9346.09,-11329.9,-9851.26,-15028.04,141496.31,147571.44
0,19:03:36.842,1,1,11180.66,-17851.91,-9331.94,-11261.08,-9798.13,-14957.54,141453.72,147491.52
0,19:03:36.842,1,1,11296.15,-17856.16,-9254.96,-11248.76,-9737.56,-14937.92,141439.39,147464.91
0,19:03:36.842,1,1,11432.22,-17840.49,-9235.67,-11318.97,-9760.11,-14999.5,141476.41,147531.25
0,19:03:36.842,1,1,11399.34,-17826.77,-9305.25,-11372.08,-9829.54,-15051.6,141513.34,147596.97
0,19:03:36.842,1,1,11244.29,-17833.83,-9374.97,-11341.19,-9853.36,-15024.42,141502.2,147574.48
0,19:03:36.842,1,1,11175.69,-17853.39,-9360.62,-11265.14,-9793.37,-14944.87,141459.58,147494.17
0,19:03:36.843,1,1,11292.86,-17858.62,-9277.16,-11244.96,-9724.89,-14916.1,141445.59,147467.28
0,19:03:36.843,1,1,11427.6,-17844.04,-9245.55,-11312.06,-9739.24,-14970.28,141483.39,147534.22
0,19:03:36.843,1,1,11389.24,-17831.01,-9305.59,-11369.04,-9804.12,-15020.93,141521.42,147601.34
0,19:03:36.843,1,1,11228.38,-17840.74,-9372.73,-11344.49,-9823.64,-14998.69,141513.5,147582.31
0,19:03:36.843,1,1,11155.0,-17860.0,-9351.1,-11268.9,-9764.05,-14927.32,141470.63,147501.84
0,19:03:36.843,1,1,11266.87,-17865.1,-9268.8,-11245.94,-9699.18,-14909.37,141456.0,147473.88
0,19:03:36.843,1,1,11397.09,-17847.98,-9248.86,-11311.97,-9726.83,-14984.14,141490.69,147537.41
0,19:03:36.843,1,1,11355.98,-17836.27,-9317.46,-11369.08,-9807.92,-15051.8,141530.23,147606.13
0,19:03:36.843,1,1,11206.52,-17843.82,-9377.32,-11338.3,-9835.5,-15030.03,141521.09,147586.38
0,19:03:36.843,1,1,11143.98,-17861.64,-9352.75,-11258.22,-9781.19,-14956.58,141477.11,147504.72
0,19:03:36.844,1,1,11265.19,-17866.33,-9267.86,-11231.53,-9716.17,-14930.58,141461.59,147475.69
0,19:03:36.844,1,1,11409.51,-17852.09,-9240.14,-11294.54,-9734.85,-14989.95,141498.97,147541.84
0,19:03:36.844,1,1,11385.04,-17839.15,-9300.27,-11347.15,-9805.06,-15043.01,141538.03,147610.45
0,19:03:36.844,1,1,11234.9,-17849.57,-9360.17,-11315.64,-9830.54,-15018.4,141532.31,147594.67
0,19:03:36.844,1,1,11169.37,-17867.65,-9339.9,-11233.45,-9781.06,-14943.86,141488.61,147513.47
0,19:03:36.845,1,1,11288.48,-17871.07,-9258.29,-11207.79,-9721.8,-14916.53,141471.14,147482.08
0,19:03:36.845,1,1,11432.36,-17855.89,-9230.42,-11268.27,-9738.25,-14971.24,141507.38,147546.72
0,19:03:36.846,1,1,11401.49,-17841.23,-9296.45,-11329.45,-9814.83,-15031.3,141544.94,147614.0
0,19:03:36.846,1,1,11248.63,-17849.7,-9365.13,-11306.72,-9845.41,-15008.28,141537.67,147597.11
0,19:03:36.846,1,1,11178.04,-17868.19,-9350.45,-11234.14,-9793.1,-14932.22,141494.11,147516.2
0,19:03:36.846,1,1,11294.58,-17873.42,-9269.27,-11211.99,-9725.24,-14901.39,141477.89,147485.41
0,19:03:36.846,1,1,11433.65,-17859.47,-9242.6,-11280.5,-9741.05,-14959.71,141514.72,147550.3
0,19:03:36.846,1,1,11395.61,-17847.15,-9313.35,-11351.24,-9818.5,-15022.36,141554.73,147620.28
0,19:03:36.846,1,1,11231.17,-17854.15,-9386.41,-11337.63,-9849.0,-15004.68,141546.58,147602.56
0,19:03:36.846,1,1,11153.83,-17873.71,-9371.73,-11269.75,-9798.47,-14933.85,141504.11,147522.53
0,19:03:36.846,1,1,11260.27,-17880.21,-9293.43,-11252.14,-9735.5,-14913.33,141488.17,147491.73
0,19:03:36.847,1,1,11396.15,-17864.05,-9266.74,-11318.88,-9755.24,-14981.68,141522.33,147553.81
0,19:03:36.847,1,1,11359.0,-17850.5,-9330.62,-11380.68,-9829.42,-15049.85,141561.5,147622.97
0,19:03:36.847,1,1,11208.19,-17860.27,-9386.75,-11350.01,-9852.89,-15028.73,141557.02,147609.38
0,19:03:36.847,1,1,11133.09,-17879.65,-9361.02,-11270.02,-9794.09,-14954.72,141514.5,147529.63
0,19:03:36.848,1,1,11246.08,-17883.27,-9274.95,-11241.03,-9725.74,-14925.58,141495.23,147495.16
0,19:03:36.848,1,1,11394.05,-17867.13,-9239.92,-11297.85,-9735.44,-14977.66,141529.14,147556.58
0,19:03:36.848,1,1,11372.63,-17854.66,-9295.35,-11354.46,-9805.71,-15034.16,141570.11,147627.88
0,19:03:36.848,1,1,11221.0,-17860.34,-9358.29,-11332.98,-9836.58,-15012.75,141562.06,147611.11
0,19:03:36.848,1,1,11143.08,-17879.05,-9344.44,-11260.5,-9788.45,-14941.96,141519.08,147530.67
0,19:03:36.848,1,1,11258.37,-17885.91,-9259.9,-11231.42,-9721.82,-14909.82,141502.39,147498.36
0,19:03:36.848,1,1,11401.87,-17871.69,-9227.69,-11289.91,-9734.03,-14961.94,141537.59,147560.94
0,19:03:36.848,1,1,11364.1,-17857.66,-9291.22,-11352.0,-9808.26,-15023.88,141576.39,147630.34
0,19:03:36.848,1,1,11209.98,-17866.31,-9356.93,-11330.7,-9837.76,-15007.21,141571.31,147616.81
0,19:03:36.848,1,1,11139.51,-17886.18,-9339.39,-11253.86,-9780.5,-14931.1,141529.52,147537.53
0,19:03:36.848,1,1,11257.1,-17892.26,-9255.48,-11222.25,-9710.07,-14897.84,141511.44,147503.53
0,19:03:36.849,1,1,11408.29,-17877.42,-9224.99,-11280.34,-9722.61,-14955.57,141545.81,147565.05
0,19:03:36.849,1,1,11380.37,-17864.05,-9290.7,-11345.63,-9798.96,-15024.06,141585.98,147636.0
0,19:03:36.849,1,1,11228.49,-17870.46,-9363.86,-11322.32,-9834.1,-15013.53,141579.66,147621.55
0,19:03:36.849,1,1,11154.26,-17889.8,-9352.91,-11246.7,-9786.55,-14941.27,141537.34,147541.94
0,19:03:36.849,1,1,11268.27,-17896.84,-9271.55,-11217.94,-9719.5,-14905.46,141519.39,147507.84
0,19:03:36.849,1,1,11413.92,-17883.43,-9245.04,-11280.1,-9736.55,-14959.17,141554.44,147569.81
0,19:03:37.001,1,1,11391.81,-17868.97,-9311.54,-11348.38,-9808.21,-15017.42,141594.14,147640.38
0,19:03:37.001,1,1,11233.61,-17875.96,-9385.18,-11338.1,-9836.71,-14997.24,141589.28,147627.98
0,19:03:37.001,1,1,11142.81,-17894.22,-9376.02,-11273.06,-9784.39,-14922.78,141545.97,147547.56
0,19:03:37.002,1,1,11241.72,-17899.05,-9298.46,-11250.68,-9717.35,-14887.96,141525.31,147510.31
0,19:03:37.002,1,1,11385.98,-17883.88,-9270.63,-11314.54,-9730.07,-14943.95,141558.28,147569.98
0,19:03:37.002,1,1,11365.35,-17870.62,-9334.92,-11380.48,-9804.86,-15012.08,141599.61,147642.47
0,19:03:37.002,1,1,11211.14,-17877.24,-9405.46,-11358.8,-9842.7,-15004.08,141595.08,147630.72
0,19:03:37.002,1,1,11128.71,-17895.77,-9396.7,-11280.17,-9800.05,-14939.48,141552.14,147550.61
0,19:03:37.003,1,1,11236.94,-17902.27,-9319.49,-11250.39,-9738.52,-14912.37,141532.45,147513.86
0,19:03:37.003,1,1,11387.9,-17887.79,-9289.7,-11310.09,-9756.42,-14972.94,141565.75,147573.63
0,19:03:37.003,1,1,11368.37,-17874.47,-9350.63,-11375.74,-9835.46,-15043.06,141607.48,147646.66
0,19:03:37.003,1,1,11216.84,-17880.3,-9416.39,-11355.0,-9869.08,-15028.46,141602.92,147635.23
0,19:03:37.004,1,1,11137.0,-17899.07,-9403.85,-11278.35,-9820.15,-14954.41,141560.45,147555.59
0,19:03:37.004,1,1,11243.46,-17906.45,-9325.08,-11247.53,-9750.52,-14921.55,141541.28,147519.0
0,19:03:37.004,1,1,11395.83,-17892.88,-9291.87,-11305.94,-9757.23,-14971.67,141575.25,147578.97
0,19:03:37.004,1,1,11386.94,-17876.79,-9347.99,-11364.92,-9824.78,-15028.64,141614.64,147649.72
0,19:03:37.005,1,1,11231.08,-17881.75,-9415.0,-11346.5,-9856.98,-15014.4,141609.63,147638.11
0,19:03:37.005,1,1,11141.29,-17900.33,-9399.49,-11268.32,-9802.83,-14937.78,141566.8,147558.36
0,19:03:37.005,1,1,11257.97,-17906.81,-9315.51,-11233.63,-9728.35,-14898.33,141546.11,147520.06
0,19:03:37.005,1,1,11415.73,-17893.49,-9281.43,-11285.95,-9734.88,-14950.68,141579.94,147579.63
0,19:03:37.005,1,1,11405.74,-17881.64,-9339.39,-11342.26,-9800.64,-15006.8,141624.09,147655.31
0,19:03:37.006,1,1,11253.32,-17884.72,-9407.67,-11324.35,-9831.35,-14989.73,141618.09,147643.34
0,19:03:37.006,1,1,11166.39,-17904.39,-9400.9,-11253.59,-9783.51,-14919.88,141576.86,147565.27
0,19:03:37.006,1,1,11263.8,-17911.03,-9323.61,-11226.59,-9710.69,-14881.68,141555.69,147526.02
0,19:03:37.007,1,1,11411.21,-17896.55,-9289.65,-11290.36,-9714.85,-14929.76,141587.8,147583.63
0,19:03:37.007,1,1,11395.1,-17882.8,-9355.9,-11363.0,-9788.88,-14996.86,141629.91,147657.63
0,19:03:37.007,1,1,11238.1,-17885.96,-9432.12,-11353.39,-9821.56,-14983.18,141624.61,147646.77
0,19:03:37.007,1,1,11144.76,-17905.54,-9429.02,-11285.48,-9776.81,-14913.4,141583.23,147568.63
0,19:03:37.007,1,1,11244.27,-17912.24,-9352.95,-11256.23,-9709.87,-14880.85,141561.38,147528.44
0,19:03:37.008,1,1,11397.96,-17899.32,-9320.12,-11315.62,-9720.5,-14938.07,141594.39,147586.75
0,19:03:37.008,1,1,11381.15,-17884.81,-9387.35,-11384.79,-9803.07,-15011.25,141635.91,147660.52
0,19:03:37.008,1,1,11227.37,-17889.78,-9456.69,-11364.5,-9841.25,-15003.85,141632.97,147652.33
0,19:03:37.008,1,1,11140.76,-17909.09,-9441.53,-11282.89,-9792.05,-14931.97,141591.72,147574.3
0,19:03:37.008,1,1,11239.31,-17916.02,-9359.59,-11245.32,-9718.14,-14895.29,141569.48,147533.27
0,19:03:37.009,1,1,11392.06,-17903.28,-9320.99,-11297.44,-9724.6,-14949.41,141602.44,147591.2
0,19:03:37.009,1,1,11380.01,-17889.02,-9378.21,-11361.08,-9800.93,-15021.13,141644.61,147665.59
0,19:03:37.009,1,1,11235.42,-17894.27,-9437.44,-11340.34,-9832.17,-15006.96,141642.63,147658.75
0,19:03:37.009,1,1,11148.25,-17911.9,-9426.18,-11265.32,-9785.28,-14936.11,141599.7,147579.16
0,19:03:37.010,1,1,11246.62,-17920.46,-9351.01,-11231.21,-9716.21,-14902.04,141578.53,147538.81
0,19:03:37.010,1,1,11397.62,-17907.48,-9320.16,-11291.09,-9727.46,-14961.18,141610.34,147595.38
0,19:03:37.010,1,1,11384.35,-17893.87,-9382.97,-11359.33,-9799.38,-15030.63,141653.34,147670.8
0,19:03:37.011,1,1,11241.68,-17898.38,-9451.57,-11339.2,-9830.9,-15016.44,141651.31,147664.3
0,19:03:37.011,1,1,11153.86,-17916.89,-9446.79,-11264.54,-9785.06,-14946.19,141609.45,147586.03
0,19:03:37.011,1,1,11248.83,-17926.43,-9369.78,-11230.23,-9717.22,-14909.55,141588.69,147545.83
0,19:03:37.011,1,1,11402.88,-17911.75,-9327.74,-11284.34,-9719.21,-14957.05,141618.77,147600.36
0,19:03:37.011,1,1,11391.99,-17896.79,-9383.2,-11357.01,-9789.55,-15023.05,141660.75,147674.89
0,19:03:37.012,1,1,11241.32,-17901.56,-9449.83,-11348.03,-9823.57,-15008.77,141659.52,147669.39
0,19:03:37.012,1,1,11150.59,-17919.5,-9436.39,-11273.88,-9769.7,-14924.5,141617.42,147590.64
0,19:03:37.012,1,1,11249.54,-17927.02,-9355.72,-11242.26,-9724.46,-14875.47,141594.56,147547.8
0,19:03:37.013,1,1,11402.43,-17912.82,-9320.81,-11302.23,-9709.71,-14918.25,141625.14,147602.36
0,19:03:37.013,1,1,11395.52,-17896.93,-9383.91,-11375.67,-9764.11,-14979.4,141666.64,147676.58
0,19:03:37.013,1,1,11238.75,-17902.07,-9462.63,-11371.36,-9807.3,-14975.09,141666.42,147672.45
0,19:03:37.013,1,1,11147.4,-17920.6,-9455.77,-11297.89,-9764.05,-14900.39,141624.97,147594.39
0,19:03:37.013,1,1,11243.37,-17930.14,-9379.28,-11265.3,-9724.73,-14862.14,141603.28,147552.58
0,19:03:37.014,1,1,11398.12,-17917.36,-9344.24,-11315.21,-9716.79,-14916.41,141634.63,147607.7
0,19:03:37.014,1,1,11395.9,-17901.82,-9399.91,-11378.07,-9777.23,-14986.33,141676.84,147682.55
0,19:03:37.014,1,1,11249.28,-17905.09,-9469.12,-11362.6,-9817.98,-14981.61,141675.34,147677.61
0,19:03:37.014,1,1,11157.61,-17925.36,-9463.64,-11287.09,-9776.27,-14915.12,141635.72,147601.81
0,19:03:37.015,1,1,11254.5,-17933.41,-9392.65,-11252.18,-9716.3,-14888.47,141611.69,147557.3
0,19:03:37.015,1,1,11409.47,-17918.79,-9362.01,-11308.17,-9726.12,-14950.72,141640.0,147609.08
0,19:03:37.016,1,1,11405.67,-17901.53,-9428.75,-11380.59,-9804.17,-15031.82,141680.38,147682.28
0,19:03:37.016,1,1,11253.19,-17906.79,-9505.88,-11373.28,-9848.04,-15032.46,141681.44,147680.39
0,19:03:37.016,1,1,11156.05,-17924.96,-9505.82,-11301.22,-9806.63,-14965.52,141639.69,147602.53
0,19:03:37.016,1,1,11251.11,-17933.14,-9432.32,-11259.11,-9735.17,-14924.84,141615.22,147557.27
0,19:03:37.017,1,1,11405.94,-17920.87,-9397.21,-11312.08,-9741.38,-14975.04,141645.25,147610.45
0,19:03:37.017,1,1,11411.91,-17906.52,-9450.23,-11379.07,-9807.77,-15040.47,141689.25,147687.47
0,19:03:37.017,1,1,11261.37,-17908.98,-9517.51,-11366.11,-9843.91,-15032.04,141688.47,147684.03
0,19:03:37.017,1,1,11142.48,-17927.28,-9513.77,-11297.42,-9803.12,-14962.44,141646.78,147606.31
0,19:03:37.017,1,1,11224.22,-17938.41,-9435.83,-11262.13,-9731.48,-14917.31,141624.16,147562.59
0,19:03:37.018,1,1,11395.61,-17925.67,-9389.79,-11312.44,-9722.11,-14955.02,141653.69,147615.0
0,19:03:37.018,1,1,11399.9,-17908.73,-9448.26,-11385.46,-9783.27,-15020.86,141695.23,147689.66
0,19:03:37.018,1,1,11252.38,-17914.03,-9520.48,-11379.74,-9820.31,-15010.45,141697.97,147690.02
0,19:03:37.018,1,1,11153.74,-17931.51,-9517.17,-11306.16,-9783.38,-14938.27,141656.17,147612.28
0,19:03:37.018,1,1,11245.3,-17941.81,-9440.73,-11265.12,-9736.26,-14895.51,141632.92,147567.42
0,19:03:37.018,1,1,11406.23,-17928.98,-9394.48,-11310.81,-9719.68,-14933.27,141662.41,147619.55
0,19:03:37.018,1,1,11406.9,-17912.82,-9441.96,-11373.82,-9765.63,-14995.11,141705.16,147695.77
0,19:03:37.019,1,1,11254.64,-17915.5,-9509.1,-11365.46,-9805.44,-14990.17,141705.83,147694.63
0,19:03:37.019,1,1,11154.03,-17932.71,-9505.97,-11293.13,-9770.86,-14921.13,141663.98,147617.05
0,19:03:37.019,1,1,11244.27,-17942.06,-9428.43,-11253.59,-9749.52,-14885.79,141639.58,147570.75
0,19:03:37.019,1,1,11399.9,-17929.03,-9383.51,-11302.61,-9733.07,-14942.63,141668.53,147622.19
0,19:03:37.020,1,1,11397.82,-17912.91,-9440.06,-11372.54,-9778.02,-15022.83,141711.28,147698.48
0,19:03:37.020,1,1,11248.6,-17917.27,-9514.51,-11368.45,-9824.51,-15028.46,141713.94,147699.67
0,19:03:37.020,1,1,11147.28,-17936.2,-9514.87,-11295.95,-9789.01,-14964.04,141673.88,147624.08
0,19:03:37.020,1,1,11234.23,-17944.49,-9441.15,-11256.85,-9734.65,-14922.29,141647.66,147575.55
0,19:03:37.020,1,1,11389.46,-17931.73,-9403.6,-11314.09,-9729.2,-14971.4,141675.52,147625.64
0,19:03:37.020,1,1,11390.81,-17915.5,-9460.87,-11389.22,-9791.25,-15046.9,141718.19,147701.97
0,19:03:37.021,1,1,11246.32,-17919.33,-9533.33,-11382.65,-9838.43,-15045.43,141721.3,147703.92
0,19:03:37.021,1,1,11145.27,-17937.1,-9530.49,-11310.47,-9797.46,-14975.09,141680.47,147627.44
0,19:03:37.021,1,1,11222.77,-17947.04,-9456.15,-11270.33,-9734.65,-14930.99,141654.63,147579.16
0,19:03:37.022,1,1,11369.82,-17934.32,-9415.22,-11321.09,-9734.01,-14975.49,141681.47,147627.67
0,19:03:37.022,1,1,11389.8,-17917.58,-9461.78,-11385.04,-9787.61,-15032.06,141724.19,147704.08
0,19:03:37.022,1,1,11253.01,-17920.09,-9530.27,-11377.86,-9824.84,-15021.69,141726.91,147706.02
0,19:03:37.022,1,1,11153.59,-17938.1,-9526.69,-11302.76,-9784.57,-14941.94,141686.78,147630.61
0,19:03:37.022,1,1,11246.79,-17947.98,-9447.28,-11258.17,-9762.26,-14889.19,141661.5,147582.48
0,19:03:37.022,1,1,11414.28,-17935.42,-9401.5,-11306.65,-9740.93,-14928.53,141689.89,147632.16
0,19:03:37.023,1,1,11417.79,-17919.55,-9454.77,-11381.6,-9769.08,-14997.48,141733.88,147710.11
0,19:03:37.023,1,1,11274.69,-17920.85,-9518.18,-11372.52,-9806.36,-14988.27,141735.88,147711.67
0,19:03:37.023,1,1,11169.61,-17941.32,-9518.2,-11301.0,-9776.0,-14924.33,141697.98,147638.39
0,19:03:37.023,1,1,11251.29,-17950.19,-9450.83,-11259.56,-9759.26,-14893.68,141670.66,147587.94
0,19:03:37.023,1,1,11405.07,-17935.49,-9411.8,-11309.13,-9737.18,-14949.25,141695.86,147634.2
0,19:03:37.024,1,1,11413.67,-17920.15,-9460.29,-11375.9,-9774.17,-15022.61,141740.52,147712.91
0,19:03:37.024,1,1,11275.52,-17922.48,-9526.47,-11364.1,-9819.48,-15026.9,141743.89,147716.39
0,19:03:37.024,1,1,11173.01,-17940.16,-9523.72,-11283.63,-9787.61,-14964.29,141703.55,147640.83
0,19:03:37.024,1,1,11255.89,-17950.15,-9441.76,-11231.66,-9753.83,-14920.68,141676.86,147590.7
0,19:03:37.024,1,1,11418.23,-17936.56,-9389.32,-11276.57,-9733.25,-14964.04,141702.44,147637.02
0,19:03:37.025,1,1,11431.93,-17921.23,-9435.16,-11343.02,-9778.02,-15029.02,141747.16,147715.7
0,19:03:37.025,1,1,11289.55,-17924.0,-9508.79,-11337.36,-9825.25,-15029.8,141751.77,147720.8
